Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
96135,-1.95293262584861,3.54138524292281,-1.31056140773257,5.95566359407,-1.00399266347247,0.983049267722507,-4.58723460197373,-4.89218360319852,-2.51675203271071,-2.85032390160027,2.02467408050134,-6.48774641306604,2.37646259977422,-2.24151634571345,-0.566869734947616,-3.93685691797738,-6.12719357199364,-2.32855196140235,1.56212955232854,1.96502978343686,-1.99809122812016,1.13370623369264,-0.041460872197789,-0.215378738296157,-0.865598577097396,0.212544577403768,0.532896738259478,0.357891632792824,18.96,fraud
96291,-3.55217282034342,5.42646054559111,-3.73181031980956,6.67906180701896,-2.18754337884152,2.43394023761172,-8.74811035885579,-12.1082840970182,-2.8563585144669,-5.66586179854092,2.54083553206878,-6.14705358343033,1.79689064160126,-4.32898899462283,-0.150037374792615,-1.83900466547168,-3.35463814070962,-0.282307261175205,0.148592393859995,3.79266672675409,-5.68899027177143,2.51097955615894,0.953932861684676,-0.542506228224687,-0.620152015985956,0.406012866709306,0.0230251633862463,0.164740605977244,33.59,fraud
96717,-3.7058559456413,4.10787318567637,-3.80365599543613,1.71031444791959,-3.58246604635748,1.4697289395611,-9.62156012711908,-11.9131046925977,-0.322296771337166,-6.62569249371823,2.17523030559549,-4.38107755793604,2.06329870945929,-0.673818453194249,1.40076321660287,-4.25492662033392,-5.16021301572915,-1.30252591599748,2.59445276115475,3.63960274068724,-5.49877168010629,2.94147540326902,0.916235852911927,-0.25550447969595,-0.18383483865098,-0.584538952417976,-0.315483570351021,-0.0972228121259146,1,fraud
96800,2.1145839244893,0.210061140517187,-2.02851715150053,0.0790671866494521,0.731956925668707,-1.27633151173936,0.633264705268194,-0.551267044640227,1.21350066095043,-0.186475266983152,1.77980361316965,-1.5344256760549,1.75349335834275,2.37903787431563,-1.07055396572443,-0.397657664607984,0.10100988273764,0.292525441793023,0.308971930126957,-0.250837555081472,0.0313587249084256,0.466140027274625,-0.0852676697643338,-0.330829979989362,0.436304194040667,0.201254538455822,-0.115399393534243,-0.0980284356250931,4,true
96940,2.09076357249714,0.0801700965411641,-2.31970444524366,-0.0591665126957684,1.031033454275,-0.734651184530941,0.572478734535515,-0.420769891967492,1.28459227487241,-0.191509189624173,1.4891390848673,-1.89915372505895,1.34105115763176,2.45169920174452,-0.9551084171092,-0.281725388152041,0.0264571888768505,0.462458665384121,0.397040443706544,-0.192091858846352,0.0212793061943086,0.317250343972199,-0.0925667382723367,0.18615428040846,0.458413750016897,0.179260639883728,-0.128557804852178,-0.0897739345294971,29.32,true
97121,-17.9762660516057,12.864988563015,-19.5750661905691,11.3451198184298,-13.9986456031027,-0.35489996091484,-23.7834698823143,-4.87235340557097,-8.50428479375643,-16.6011969664137,5.56925817499418,-13.9322487527403,-0.204854827407058,-7.58102324741972,-1.01361239001659,-9.01481328062598,-16.0920320589503,-6.05014766257303,1.66102935873752,2.41992113013135,-4.30043186631826,2.8657718597682,1.48930201538756,0.386039288843108,-0.232391836340479,0.413826703027495,-3.25598090607432,-0.538963227046118,8.64,fraud
97133,-3.76498293302977,-2.64266597689276,-0.339446889893706,0.480718997634221,4.04613386085021,-1.68614400228284,-1.91331155890219,-1.98544643000153,2.31561328998337,-0.181340068750166,-0.656004203954175,-1.56984126098453,3.07884954010452,1.01552733012194,-1.09627598261298,-0.527032119203886,0.42835112005968,0.0126641619266687,0.984061325815413,-2.019014315385,1.00510082086723,0.0490704474713874,-0.58431999444184,0.196995629768306,-0.363672627731018,0.159258848447879,0.464921455744225,0.78154827644235,6.6,true
97169,1.84606796432673,-0.568547776354795,-0.474247694557258,0.216024827469918,0.341661581459794,1.96512230865305,-1.16504017958682,0.580154502571024,2.29870078401934,-0.343735176965652,1.9601204299564,-1.37794129342922,1.72273750575617,1.42302308256752,-0.196736009282204,-0.30551257729966,0.715996317568564,-0.509118662897557,-1.1625229288427,-0.279664670387757,0.117831944565226,0.847510313341294,0.238613579449504,-0.733188786002203,-0.493085557538726,0.600135484885143,-0.00219252189492206,-0.0715228151526589,11.5,true
97235,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,fraud
97341,1.97928556090451,-0.184675997520292,-0.993614037467853,0.828290062947207,-0.279324732399446,-1.17699517866707,0.00978334061594005,-0.293453792085625,2.13278953270961,-0.22581825519649,-0.183752068493857,-3.24570073224535,-0.523948890119188,2.17458525407037,-0.463905686598204,-0.0382081645424315,0.553530919482691,-0.275245969966346,-0.115330617426644,-0.340270880293564,-0.433903339030056,-1.06435405887893,0.336975576288988,-0.0838561119809608,-0.373246016189893,-0.0211211687601054,-0.105602888780061,-0.0614075733867436,40.97,true
97403,1.93060433881039,-0.468970323919201,0.148875809406622,0.354495365055837,-0.718778563587605,0.261156663922206,-1.11581497407235,0.170127667979936,2.36497703000399,-0.235112549250249,1.81686223685988,-1.39656949364231,1.96261868378391,1.25509668819565,-0.651145398182808,0.837198171297783,-0.174524345269679,0.793590038710397,-0.229770505413437,-0.156347599505656,-0.0628376694908167,0.145327331255509,0.352285253765146,0.734746255148506,-0.633147131979942,0.385715670170152,-0.0473729115625773,-0.045497376972669,14.95,true
97472,-1.04119146606262,0.71788192714443,3.05328106723187,4.81162156968312,-0.560688108506635,2.94958723783162,-0.816508749342924,0.777366540657867,1.43001748185943,0.962833973962219,-1.95939492902951,-3.85807216065304,0.498521145966213,0.272479791182227,-1.49457040333771,-0.125525818254761,1.20806346612053,1.17348593624044,1.60525506367604,0.459957298381522,-0.192175063991176,0.240828078473736,-0.273174813694906,-0.0242868568667045,0.298245169822667,0.65802837037871,0.523567389486835,0.2550924050355,113.79,true
97610,-0.70752902240844,1.00454304799633,0.234794538606022,-0.752469295663964,0.38554663892603,-0.471186516048231,0.37360994010976,0.355003862065485,1.29992690263739,-1.21343465057151,0.915258799823616,-1.61523312730208,1.40978080248744,1.87068123036403,-2.36462565340051,-0.30049370398229,0.379693510359325,0.62702531900464,0.28891339794087,-0.153310920938526,0.0642053597314628,0.614683281740797,-0.288606757212835,-0.337153365047158,-0.0583008172180481,0.0913069207162594,0.238277493907694,0.134149944374036,4.06,true
100223,-19.6418567335974,14.7063346696674,-22.8012376947782,12.1146718424589,-14.898112530969,0.840777704221173,-28.0112929096778,-11.9196388199434,-8.9609216998511,-18.9132433348732,4.971248707036,-12.6863075224956,-1.07144311342478,-7.38337003956967,-2.99243029925503,-8.58230865037102,-13.8065681285297,-6.00035879778826,1.42263161326029,3.83464904792346,-8.22887409813848,3.31817776987025,2.58521234602075,0.195008569338351,-1.19480304002391,0.0384229399473607,-4.12674625203028,-0.645329219040983,2.28,fraud
100298,-22.3418888868038,15.53613332478,-22.8652284959099,7.04337354768731,-14.1831291919342,-0.463144880408286,-28.2151120538009,-14.6077905214735,-9.48145633401495,-20.9491915543611,4.73958247105186,-11.9249546896802,-1.50141102577851,-3.83678146634435,-2.72032883823594,-8.88010567222989,-15.8251362851177,-6.75042522352437,-0.129188144339879,4.10001904830367,-9.11042257588182,4.15889482041313,1.41292844456256,0.38280067392155,0.447153952515532,-0.632816336434319,-4.38015425911661,-0.467862869164174,1,fraud
100501,-6.9852674861123,5.15109356872598,-4.59933777342036,4.53447860064768,0.849053978611719,-0.210701203278644,-4.42522968507474,-5.13452515572624,0.0693205728889109,-0.870997150804889,5.20081516878268,-7.80222778971281,0.0339124179895287,-7.5601319719713604,-1.01465193469311,-1.50792960088674,-3.41027456780471,0.107544007359072,-1.37551765637273,-1.24699631854492,5.45367185347674,-2.05617714358307,-0.280333720590026,0.120771472511766,0.569357720918146,0.145971466001576,0.300193469284684,1.77936385243205,0.76,fraud
100657,1.95141053900719,-0.409985094610371,-0.0821334446210752,0.733198678088403,-0.831166358838989,-0.55692286024445,-0.729197706941631,-0.146361982552822,2.56430142410689,-0.365590736695285,-0.0492857622123361,-2.18333863135502,1.73738027665887,1.18140239584661,-0.384323305522783,0.27713589011152,0.257561660420422,0.330429916457549,-0.510079934762137,-0.197987678151743,0.0786388229460376,0.663366178513309,0.123583665946071,0.0531041170716391,-0.265000122473863,0.584224369837076,-0.0499966695326687,-0.0506498732309401,29.99,true
100924,-23.9847466495794,16.6978316913154,-22.209874815521,9.5849686202149,-16.2304387891461,2.59633265752887,-33.2393281671892,-21.5600394546929,-10.8425258685569,-19.836148851696,3.22323270290842,-10.8951335063028,-1.52345240330584,0.116303256118652,-3.09880532704263,-7.60642457511483,-18.1082610229766,-7.51186615794432,-1.24328515722898,5.80455066066397,-12.6150228644215,5.77408726884239,2.7502214496329,0.513411099654255,-1.60880380395117,-0.459624387540527,-4.62612660780224,-0.334560720645878,1,fraud
100928,-0.70183280477316,0.865860508441633,1.14902002407312,0.846936414065576,0.929557431760828,0.153895851005456,0.536413168011334,0.0638813041251125,-0.201987046379155,0.234783035869544,1.13464186501778,-3.32775982830418,0.117156555970268,1.7945053867469,-2.28457636454659,1.05532469968312,0.00171442002533755,0.388950533038673,-0.927912033403056,-0.165721330853839,0.160128524002552,0.482531300427351,-0.290346556674211,0.805678079908287,-0.186188796281099,2.39019025541249,-0.287732661097221,0.106050598227086,14.01,true
101051,-1.46531575579616,-1.09337687781209,-0.0597678482279439,1.06478463530602,11.0950886001596,-5.43097128323669,-9.37802517086658,-0.446456139679101,1.99210961400888,1.78592177154007,1.36858453419511,-1.47169658834377,-0.72475884619705,3.44242199594215,-0.957403224855046,-1.62612941891216,1.41821495932655,-1.41791682839858,-1.65176618071699,-1.4576102135585,1.16062328833533,-1.2596968082996,-15.9816491909559,-0.883669935248733,-3.53671623161143,-0.59296488849027,0.675524833181225,0.424849351792902,0.92,fraud
101258,-2.12271232925228,-1.61320972929778,1.65162240637733,-0.277243855696609,1.95202839630399,-1.11711514658272,-1.16195851841481,0.406594781141785,1.48901507865369,-0.67535834915859,1.51557104830773,-2.2910719448735,0.923738001770834,1.66044566867509,-0.740431495636709,0.675247914506485,-0.159609751202153,1.17923410948219,-0.403600136078732,0.67330226809167,0.280175021234857,0.386271909162105,0.306005926997411,0.718588311361693,-0.0673906887948319,0.584539224726739,0.181739080955289,0.221497718722804,59.1,true
101313,-25.825982149082,19.1672390103062,-25.3902293121699,11.1254347149714,-16.6826439195391,3.93369943022963,-37.0603114554112,-28.7597989339836,-11.1266235224579,-23.2282548357516,3.7859770496129,-10.5224940129243,-2.65749636392801,-3.79279543594993,-4.49894467676621,-6.55787310177539,-12.8672447953713,-5.80459047549908,-1.25446534452587,7.90737812724062,-16.9220157786505,5.70368400806478,3.51001884069223,0.0543302268964685,-0.671983312405663,-0.209431359115655,-4.95002186384908,-0.448412770754799,2.28,fraud
101597,0.91311613528992,1.1453810871791,-4.60287793273505,2.09180337375362,-0.473223859280585,-2.0854358325571,-1.67124403232231,0.0943965856348779,0.337798765397573,-4.4318096317282,4.87197985976052,-5.39522117678937,1.33250215621937,-4.60379669207464,-0.77731354811867,-2.57189156103509,-3.00361530529652,-0.225441388417525,0.252273565031692,0.50898474829098,0.40141574109896,-0.0849334160429759,-0.197684434494785,-0.283271078982557,0.387597335722074,-0.553526986386025,0.516274456782261,0.270828187083758,147.87,fraud
102114,-28.2550528932108,21.4672029942752,-26.8713387797136,11.7374361361796,-17.9996302850189,6.0659013519233,-41.5067960832574,-38.9872627434095,-13.4340663182301,-24.4031849699728,3.40932261990014,-9.60826735632918,-3.07631796817408,0.240060357919937,-2.83667693195872,-6.5947569916380004,-12.9575309948449,-5.61352195004329,-0.248828402209821,10.4407179813405,-21.4537362781468,8.36198519168435,4.90911112135878,0.0983279449493119,-1.50873912052995,0.00871129047841733,-5.4078236392388,-0.183811044930697,0,fraud
102318,-1.02063166582361,1.49695912243222,-4.49093711758335,1.83672705849852,0.627318467501556,-2.73556861001066,-1.54627364241291,0.459821576439238,-0.68274140597399,-4.36310219273296,4.28702087961434,-5.40376835689762,1.26026230900043,-3.08774290682652,-1.31748806297981,-3.53705628406879,-3.17202752176385,-0.52988508450368,1.01162645030639,0.443488532055906,0.773630966413973,0.86061818130652,-0.304666447555476,-0.155499583027691,0.41216629075428,-0.220079647308722,0.392337584118175,-0.0200894870934853,22.04,fraud
102480,-1.92959692675373,4.0664132778545,-4.86518400996861,5.89860229319899,-0.552492585328532,-1.55596245330906,-3.83362344068736,0.67951164852800106,-3.46376549143694,-6.68368922880726,7.02127774818005,-11.1024933822497,1.71175507363653,-10.447632938235,-2.79907615915518,-6.26174085045904,-11.6471577741668,-3.45143614190286,-0.507536514254236,0.942488941965831,1.13721164676769,0.674245235425331,-0.531765489027487,-0.433409350510738,0.378658562357166,0.198107291025294,0.869694411928137,0.228047851815119,0,fraud
102489,-2.29698749921502,4.06404334190313,-5.95770634516933,4.68000806392241,-2.08093759960382,-1.46327216002463,-4.49084686931735,1.02924628254192,-1.59324925133839,-8.99381088354112,7.86446740028511,-10.6498396512844,1.82659101647783,-12.9136317373077,-0.766330314740752,-7.95409770929125,-7.80963509977466,-1.71851117214548,3.83298514230067,1.26495379665956,1.08908418394041,0.975397809530551,-0.62553033358642,-0.535180928107126,0.247435028956319,0.160399507909509,0.969581605226584,0.335041293733825,104,fraud
102542,-1.45687631770562,3.74030556080113,-7.40451844591174,7.44096403590735,-1.5498779534738,-1.66169686169337,-5.75721301357641,1.61501101078404,-2.19488072574389,-6.80713525144464,6.82579316213884,-10.3997491177692,1.83644883978883,-11.872845098188,-3.6423925983095,-6.0441031440521,-9.75077638654123,-3.11637225405711,0.0653171492484702,0.529557330911833,0.957897451629944,0.145339479676781,-0.0447039008346728,-0.544961671329029,-0.757756535554721,-0.00535236923589807,0.318152285707546,-0.323553622642371,2.28,fraud
102572,-28.7092292541793,22.0577289904909,-27.8558111336212,11.8450129100508,-18.9838125824286,6.47411462748849,-43.5572415712451,-41.0442609210741,-13.3201546920984,-24.5882624372475,3.48195180343701,-9.12834128617468,-3.00825547830858,0.796579962453559,-2.1022985205307,-5.66036644069929,-13.0327849564566,-5.39234917412895,-0.901040817847599,11.0590042933942,-22.7976039055519,8.31627543891357,5.46622995370963,0.0238542303884927,-1.52714472319428,-0.145225187134896,-5.68233823990698,-0.439133675051458,0.01,fraud
102619,-2.48836288474016,4.35901910783724,-7.77640985018266,5.36402677044258,-1.82387723220959,-2.44514013600669,-4.96422092061784,1.48489015991725,-2.94789885841072,-7.17534972178322,7.34365210856032,-10.178995535122,2.14215063066493,-8.98305216762269,-0.473746033414928,-8.14334226244301,-9.78567719982127,-3.08651950539248,3.37971333584943,0.792274684105994,1.32567239039937,1.02122620503862,-0.266476205063069,-0.370880444896658,0.365535186093547,0.081372023747405,0.184983040876449,-0.211582455539506,1,fraud
102622,-2.87717642607719,4.56964856472544,-9.55306876711684,4.44107935434428,-3.65396138652409,-1.87798085259887,-3.5143534876061,1.5476079597065,-2.50330396990855,-7.57563437993936,7.00213577397937,-9.95919399367656,2.12207206066581,-8.88487177224851,-1.64485747819635,-7.18992618738758,-10.4451050316273,-3.2719075376306,1.48227743472618,0.105615110186545,1.27289634389685,1.30026844858483,-0.00395013351868523,-0.36084777781177,-0.597525997544942,-0.390901228489311,0.592196918920005,-0.241010152850381,346.94,fraud
102625,-4.22122078925031,2.87112058054735,-5.8887158872207,6.89095207502484,-3.40489435037622,-1.15439396843915,-7.73992801001653,2.85136330092288,-2.50756869395709,-5.11072764247853,5.35088988417692,-9.29980722738699,2.79314035729228,-6.10655192524523,-2.10694702580884,-6.25062921491661,-13.5663252216994,-4.19278019670633,0.510570181831806,-0.227881506131312,1.62059124560534,1.56794700869044,-0.578007459600926,-0.0590448081819941,-1.82916881940751,-0.0724287202294822,0.136734308772186,-0.599847542493268,7.59,fraud
102669,-5.60369027985602,5.22219270751471,-7.51682997724608,8.11772427554261,-2.75685795265464,-1.57456462233583,-6.33034325040366,2.99841888080239,-4.50816689310713,-7.33437708370839,7.18872396524447,-10.6551809118898,2.59467986078199,-10.242859083204,-0.191158119172494,-5.50433407013933,-8.69777741257031,-1.93422536185434,1.95874993153475,0.227525994742654,1.24289620552409,0.428408392466797,-0.101183595116722,-0.520199121186447,-0.176937756589733,0.461449982566097,-0.106625180749266,-0.479661947808134,0,fraud
102671,-4.99175779387947,5.2133398229232,-9.11132629809104,8.43198635177602,-3.4355156720863,-1.8275651016855,-7.11430284412379,3.43120663145462,-3.87564287029742,-6.86850850672582,7.15062516950116,-10.2629840447185,2.73308493575221,-10.1275247811671,-0.262783621001749,-5.19027103814098,-8.6557110398096,-2.02444347438745,1.5604792800844,0.0981321924634143,1.18942283937597,0.247858476295777,0.294448330047117,-0.548503502162266,-0.174616566570794,0.406702503092405,-0.40233927269736,-0.882885795448957,0,fraud
102676,-5.55212217135236,5.67813391258695,-9.77552798040134,8.41629539413803,-4.40984381923171,-1.50623535484733,-6.89983879692634,3.75044289681131,-3.8797925578861,-6.86416435989436,7.05106508958574,-10.1375291936462,2.81543981456255,-9.90916805374299,-0.262229551498562,-5.02255717747726,-8.52297487191683,-2.01293906157489,1.52573244095261,-0.0647801372282915,1.12847223060537,0.228484046768752,0.286257667302864,-0.536294098099933,-0.104924889157331,0.420919229293903,-0.297556884880609,-0.946184387308798,119.74,fraud
103745,0.0258224294424344,0.902396787370688,0.317598828641367,-0.570008543810561,0.673971643021218,-0.575725462599056,0.796132939482828,-0.108127409329393,1.03606521760854,-0.606019989732431,1.39606966335647,-1.90348534822148,1.40087779986909,1.76831767537868,-1.79361639691731,0.177547794706463,-0.0306378165430476,0.151810389842229,0.124226434954066,-0.073682056616549,-0.382611473945478,-0.722093953666125,0.0331925640773235,-0.410014479499149,-0.507110395910978,0.102773879736146,0.214606453434136,0.0771478144728825,3.59,true
103808,-4.51734375344642,2.50022390414582,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.41347553285281,-4.24570662259591,1.26508694822894,1.16882778968781,-4.51390660472333,3.69471123994721,-6.11044323287235,-0.110521636054475,-4.18455528093394,-0.93103463417672,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.351359561196795,2.27,fraud
104382,0.0543082471464795,1.0017112168458,0.44565083680465,-0.383616066235181,0.490770234191084,-1.0805963918108,0.925571252949402,-0.29669964830103,1.2184454740465,-0.784218182443673,0.0536836975930883,-2.2889099780479,1.79318628919938,1.51810217917905,-1.15771789334254,-0.132271843690367,0.318738933928456,-0.496874201825766,-0.290959500678795,-0.0793807545973418,-0.410568036693007,-0.74356857024534,0.0743960002072382,-0.0173506359520829,-0.509824717837734,0.0987220116175427,0.222393570164221,0.0911312755494299,0.89,true
104860,2.04897638971435,0.00826133523404338,-1.95913674726365,0.440097686535626,0.634229398088542,-0.924622991185901,0.479094674627067,-0.407311091494372,1.32593333073838,-0.0273049198367749,1.37815841083275,-2.07655976862083,0.729739705409149,2.35611599043567,-1.61635812118324,-0.389323962966145,0.350575687858701,0.125687721107947,0.287420885413131,-0.268736354892609,-0.0135543137848034,0.30008359258728,-0.0871596179659003,-0.461863388799192,0.32762984114041,0.684911517139046,-0.150610670512728,-0.103410121362214,27.28,true
104885,1.94938166539323,-0.24989579638229,-0.101073418951433,0.461500472101788,-0.70518994069675,-0.546252194283176,-0.693414741312497,0.00419249628639458,2.47568568973131,-0.40197806157671,1.86109105131917,-1.74646113739962,0.754336821446906,1.88382166888191,-0.284363520828461,0.401870827843154,-0.0913641318066904,0.856703618783518,-0.09020323916427,-0.335537866500576,-0.22066331062354,-0.328862001176782,0.374100826308435,-0.0666555348210584,-0.462696893504856,-0.985154402441448,0.0231015032188812,-0.0442366382144705,2.12,true
106414,1.82046669642894,0.557253954996892,-1.59618373920826,3.95835053381427,1.13162822398112,-0.203556319804045,0.792142266078321,-0.368554371125791,-0.0175390242655266,1.12451865234819,-0.50713775034298,-3.13975015239917,1.01217150702745,2.11035192794713,-1.89010704187357,0.295096260543992,0.17482516853655,-0.309623736865036,-1.52376618774191,-0.168366734729833,0.00230109709891747,0.0652815250715251,-0.058869492202894697,0.594790287829838,0.379991613604333,0.0966766986167122,-0.131679160594093,-0.0530641046913683,100,true
107152,1.92814343111214,0.1523051243004,-1.53896193464528,1.03514825685659,0.20215203594424,-1.15545135962037,0.168154352332679,-0.460984119826722,1.89909552701981,-1.10703583114472,0.609678041383455,-1.68004060913832,2.82174307239742,-0.520148702222356,-1.30463218611432,0.0250752814353146,1.90167658084769,0.290546197505384,-0.355829714304325,-0.0287866029461526,-0.133106657260302,0.125604916879195,-0.0145997322578783,-0.0432786848718404,0.0915443715680038,0.587080611798383,-0.0689773556406793,-0.0239029618456797,59.99,true
107286,-1.06663973463003,0.326180528945109,2.1241577925935,0.193377339798575,0.252984450813548,-0.502723244144288,-0.031939573056425,0.0205729408127861,1.63164908137809,-1.0991200852628,-0.00238783002976138,-3.11687319809084,0.593240227295859,1.67563553609784,0.935960118965614,-0.279766649118767,0.584636714560336,0.657748964688174,0.776330912008491,-0.0343786039612466,-0.247176382101445,-0.536488780657074,-0.0625841591430409,-0.218260608501384,0.25128838391077,-0.655800603602377,-0.0680366694880971,0.145411149122115,10.47,true
107787,-0.53349565498184,0.439824496262192,1.5498303391072,-0.0127677563355669,0.214216638374021,0.00917556292590955,-0.185041995772666,0.198859663718021,1.70799756225537,-0.758948953739328,1.18217084351543,-2.9640421605052,-0.344911802105067,2.04987584160627,0.209640276299258,0.0581552590241336,0.205397434595023,1.36292559636629,1.09722436589569,-0.178899557218391,-0.166849166091542,-0.317289062284508,-0.0863099872212862,-0.621158598683583,-0.588714495979096,-0.793101941379738,0.0531918251565921,0.164749179966519,2.12,true
107892,1.9536300316435,-0.156383808919415,-0.220026048777653,0.437957786056771,-0.253000279117972,0.0406139199518122,-0.631048140658178,0.00950412092479087,2.12963316313226,-0.402615959455485,2.03043191173801,-0.755565688867721,2.72346941519362,1.37149281451682,-0.861468254091855,0.326418077712585,-0.132590855264876,0.467617982000883,0.00225208587705954,-0.163556777177828,-0.270514889830852,-0.401585997283258,0.399932369825986,0.686086472694922,-0.431572617115249,-0.72018594716341,0.00671853763152061,-0.0376294565478002,6.74,true
108186,-0.540326634216852,0.967711996236229,1.90272761380093,-0.429486148492362,0.796796346042776,0.556108352026902,0.580802227492424,-0.247906630325916,1.42921998405973,-1.07588526869949,-0.204999568066294,-2.22869188912406,3.07596394432058,0.902105277521552,0.569536632485563,-0.0970987921678474,-0.0794662124299928,0.63847258021333,0.829843085756095,0.172204599746375,-0.336189936459576,-0.526273280753386,-0.375908102076213,-0.0381166047112578,0.413355968591095,-0.734709044493226,-0.210015202514932,-0.143149277789727,10.47,true
108602,1.85383764656593,-0.456762165612149,-0.387360081910735,0.432959755753246,0.184834705690086,1.44315088615517,-0.99050442332193,0.398739573996976,2.7154120276459,-0.691351303040979,0.576436202025527,-1.7477982372912,1.88078659901328,1.27738693034736,0.589789985505247,-0.848262733164307,1.06052345161939,-0.927868875655987,-1.54252814040389,-0.320778320573904,0.121912051106534,0.935374994633885,0.244432299356617,-0.379623287909279,-0.316814876341098,-0.18495173743521,0.0639780381792462,-0.0473052151853366,11.5,true
108667,0.026902839447106,0.750962990064661,-0.0918468291851128,0.150642230713243,2.30707488912116,1.06608378753171,1.35394311076223,-0.285250328734583,0.99602226707977,-0.189511830329112,1.60148433326199,-2.20717250784113,0.799511034271463,1.71370979046895,-1.52151111802395,-1.33660520360551,0.588554628323076,-0.820403063723937,-1.07216927356531,-0.286087769042537,-0.0379043870478291,0.66030289231756,-0.357254663145394,-1.70070239968256,-0.0457998891724794,-0.561158470773774,-0.375211506934499,-0.455878240999634,8.12,true
109297,0.745153216872909,2.80929887414381,-5.82540635746786,5.83556642595055,0.512319881201007,-0.615622343185995,-2.91657564356736,0.776710041712962,-1.87883185000296,-4.54693575081085,4.69879549591235,-8.50778570734412,0.718249309268122,-7.62871014660448,-2.24957848303647,-2.55866861696795,-5.30462366328046,-0.956938449028105,-0.585321852047277,0.40283675391689,0.284840710005163,-0.874383479410998,-0.0839950451669313,-0.651441658316508,0.454593823671078,0.0503758982755266,0.756952562644727,0.383868938615243,0,fraud
109298,-1.00061051985933,3.34685000184439,-5.53449117133595,6.83580203854396,-0.299803293657807,0.0959512989990878,-2.44041927394713,1.28630119597073,-2.7664382829404,-4.45800770078481,4.69653339192897,-8.76211333956078,0.985826601093264,-7.32027202211023,-1.06384045772504,-3.37112471078725,-4.25115786762875,-0.43005729986925,1.80401333906519,1.18981379228675,0.439756764345897,-0.694099203587273,0.299660329499667,-0.657600627722995,0.101647558980344,0.430457439169415,0.824685450418745,0.326952273050223,186.13,fraud
109812,-1.90841455684238,1.3123185084486,-1.7019513264783,-0.168660188984211,-0.418405149134054,-0.726734261196356,-0.0352458055304972,1.0868777299203,1.07533527904082,-0.573474995547298,0.86337342241612,-1.99288060682059,0.878771742434176,3.05615351363461,-0.822039697031605,0.230638507707266,0.45039637105015,1.17459761354679,0.123783549508953,-0.197337963880646,0.281923717858285,0.995750035639624,-0.183509913051847,-0.493557749578387,-0.711695052427923,-0.235560369202977,0.433027423877462,0.077297653163431,99.99,true
110031,-0.153032369812564,1.13976164260842,0.223120274680357,-0.366555734934662,0.94597307502672,-0.258331219407552,0.931993854154791,-0.294858342300031,1.36881235291435,-0.052810982228735,1.93533691803611,-1.99930224073836,1.46645996541563,1.80177328242813,-0.445102650839092,-0.647684521840433,0.0994735461112347,1.00495327235372,0.468532731458679,0.225110529691903,0.184315638990292,1.23977963306898,-0.236056485126073,0.670535058774549,-0.426458114105739,-0.516404446575442,0.408401271846662,0.113555049311919,1,true
110047,2.19323812909297,-0.433881452785098,-2.65535291331197,-0.988894603215024,1.27207389240892,0.184485790689845,0.178230517745716,-0.31161913583163803,0.113084994266266,0.405371708373788,0.658637402941762,-2.67929096920825,2.35023554397102,1.76634438533401,-0.530763765816349,-0.749237921336344,1.91345186431941,-2.7783819301338,-0.381243624884376,-0.104487968566794,0.39241351697021,1.56259599617576,-0.158821976583349,-0.498894602838403,0.618051337581434,0.336560613873418,-0.074163291300238507,-0.103631936309278,20,true
110087,1.93494645561548,0.650677737498259,-0.286957048622899,3.98782809057201,0.316051835129206,-0.0994493763543019,-0.0214831582313935,-0.172327298889228,0.508730034701461,1.07295520625891,-0.427567391481657,-2.777649223895,1.63714014878874,1.5710801214626,-1.44536681818908,0.908649625166723,-0.122016068028642,-0.104109917156777,-1.6840216339214,-0.344452123814994,-0.173601631022283,-0.190973581696087,0.219975571293889,-0.216596550704603,-0.136691885594352,-0.129953649978571,-0.0500768352982461,-0.0510818960798855,1,fraud
110182,1.83231408431452,-0.905971757083858,-0.453654361622744,-0.392308841656733,-1.08697527781757,-0.984386878392519,-0.616979144683627,-0.220482060348761,2.97046937225925,-0.768042582280525,0.126662096230061,-2.56053680858688,0.938939954560561,1.5724303795068,0.547953389246362,0.258871834430173,0.278708170859559,0.476988429711177,-0.167113245154199,-0.0361758629442934,0.0859174930296769,0.379923158385547,0.104885915158397,0.039197254746436,-0.435016431884097,0.654879756834683,-0.0915347653901416,-0.0405204268358899,120,true
